id,name,department
1118489,Cheryl Higashida,English
1350274,David Glimp,English
1728536,Mihaly Horanyi,Physics
1806728,Richard Green,Mathematics
2006890,June Gruber,Psychology  Neuroscience
522848,Charles Scillia,Art History
2997668,Alexander Cauley,Economics
2275016,Daniel Lindsey,Applied Mathematics
2421045,Mukund Chari,Business
1718928,Carlon Nabilah,Chemistry & Biochemistry
2490797,Daniel Brown,Finance
3004592,Sean Nixon,Applied Mathematics
416763,Lucy Chester,History
1134842,Chris Heathwood,Philosophy
1898954,Gregory Madonia,Economics
2140527,Ilia Mishev,Mathematics
663569,Stan Deetz,Communication
2241036,Heather Kennedy,Marketing
2621926,Amanda Schaetzel,Integrative Physiology
382362,Michelle Sauther,Anthropology
808699,Marty Bickman,English
1524717,Pei-San Tsai,Integrative Physiology
1841612,Elizabeth Fenn,History
665714,Elena Kostoglodova,Languages
90857,Andrew Pleszkun,Engineering
2457580,John Mah,Aerospace Engineering
580656,Carrie Muir,Mathematics
1524284,Michelle Albert,English
2716211,Daniel Carr,Philosophy
1078190,Kathryn Arehart,Speech/Language/Hearing Sci.
1646671,Kenneth Krauter,Molecular/Cellular/Dev Biology
1770368,Mike Womack,Art & Art History
1946498,Vilja  Hulden,History
2095791,Brian Zaharatos,Applied Mathematics
2137322,Caleb Pickard,Philosophy
918571,Claudia Mills,Philosophy
566662,Paul Shankman,Anthropology
2566723,Michael English,Political Science
1222934,David Boromisza-Habashi,Communication
1672146,Shalom Ruben,Elec/Comp/Energy Engineering
1888756,Abby Hickcox,Honors
1990376,Christine  Bachman,Art  Art History
813381,Sue Zemka,English
2208205,Ryan Lewis,Finance
2215887,Conny Cassity,English
2349239,Annie Bruns,Engineering
2656475,Brooke Huibregtse,Psychology
2830545,Sandra Burke,Marketing
715635,Jem Corcoran,Applied Mathematics
1269016,Matt Koschmann,Communication
1385317,Wei Zhang,Chemistry
566354,Joe Smyth,Geology
325648,Jerry Aronson,Film Studies
462380,Pj Lomelino,Philosophy
912640,Matthew Wilsey-Cleveland,Writing
1065644,Jim Walker,Writing
2399099,Kenneth Schuetz,Business
142862,Mahesh Varanassi,Engineering
1434018,Alison Hatch,Women's Studies
1794771,Andrew Daigle,English
1963288,Mark Serreze,Geography
3029938,Michael  Gropper,Finance
315792,Gerry Madigan,Finance
368812,Chris Lewis,History
1156935,Chris McMahan,Economics
418061,Carol Kearns,Biology
2414302,David Stock,Ecology amp Evolutionary Biology
2475027,John Keller,Astrophysical & Planetary Sci.
2649900,Kristen Drybread,Anthropology
466753,David Boonin,Philosophy
1076945,Reiland Rabaka,Ethnic Studies
152945,David Leblang,Political Science
2207441,Benjamin Brown,Astronomy
2558435,Kyle Thomas,Sociology
2796425,Sandy Skene,Philosophy
689831,Susan Hallowell,Engineering
1287550,Seema Sohi,Ethnic Studies
1336535,Miriam Kingsberg Kadia,History
1782833,Brian Catlos,Religious Studies
1932859,Tania  Barham,Economics
1683900,Zach Ward,Economics
1100868,Charlie Chase,Architecture
976189,Nicole Jobin,History
2269555,Erin Willis,Communication
2688563,Michael Jennings,Business
2744882,Lauren Chun,Psychology & Neuroscience
831714,Darin Toohey,Science
1040368,Fernando Riosmena,Geography
1514146,Christina Sue,Sociology
1572915,Maria Moreno,Spanish & Portuguese
1803011,Lisa De Alwis,Music
1945957,Sam Smith,Geography
1952328,Robert Ferry,History
2649439,Melanie Peffer,MolecularCellularDev Biology
848699,Mary Long,Languages
1482143,Inga Calvin,Anthropology
1194572,Charles Doersch,Writing
2774354,Karen Laszlo,Business
545077,R L Widmann,English
544211,Jill Heydt-Stevenson,English
382367,Catherine Cameron,Anthropology
2654574,Caitlin Ryan,Geography
2337266,Colleen Reid,Geography
2644276,Michael Noyes,Mathematics
694017,Ben Hale,Philosophy
789833,Tracy Ferrell,Writing
860934,Murray Holland,Physics
1276734,Mark Hernandez,Engineering
2115828,Christine Brennan,SpeechLanguageHearing Sci.
2606426,Sreesha Nath,Computer Science
2328772,Walter Werner,Business
478625,Dana Anderson,Physics
555552,David Clough,Engineering
2410047,Tathagat Mukhopadhyay,Accounting & Business Law
1803303,Leslie Irvine,Sociology
3045780,Nirav Patel,Environmental Science Research
247126,Doug Burger,English
1300639,Johannes Rudolph,Chemistry
1182914,John Price,Physics
1408515,Elizabeth White,Computer Science
1485156,Artemi Romanov,Germanic/Slavic Lang & Lit
1216649,Rick Stevens,Journalism
2259143,Jeffrey Merrell,Business
2672945,Alessandro Roncone,Computer Science
514099,Brian Hynek,Science
1104279,Arturo Aldama,Ethnic Studies
1396712,Kelty Logan,Journalism
1980066,Mark Hoefer,Applied Mathematics
2009683,Jelliff Jackson,Aerospace Engineering
2159360,Cameron Duff,Economics
1940784,Mike Daniel,Mathematics
2326860,Justin Atwell,Writing amp Rhetoric
2476906,Jennifer Stratford,Psychology amp Neuroscience
2610614,Gail Linsenbard,Philosophy
1688348,Ryan Dawkins,Political Science
2719591,Stanley Stolte,Philosophy
2170740,Shane Melnitzer,Philosophy
623750,Payson Sheets,Anthropology
1065385,Cameron Douthitt,Mathematics
815685,Richard Keen,Astrophysical & Planetary Sci.
1355230,Thomas Lecarner,English
1186520,Janet De Grazia,Engineering
1798828,Richard Sandoval,Linguistics
2178175,Christopher Loersch,Psychology  Neuroscience
2256830,Miles Kimball,Economics
2389889,Emily Greenwood,Environmental Design
2482887,Stacey Edgar,Business
545080,David Ferris,Humanities
694440,Su-Ion IH,Mathematics
834148,Hun Shik Kim,Journalism
1292057,Marc Rich,Communication
1843400,Matthew Keller,Psychology & Neuroscience
1999864,Monika Fleshner-Bowers,Psychology  Neuroscience
3029190,Kirsten Ortez,Business
1065203,Catherine Milburn,Business
2650629,Kyle Luh,Mathematics
529176,Paul Levitt,English
2094511,Frank Miller,Computer Science
973268,Tatiana Mikhailova,Languages
2442280,Bora Park,Political Science
2510262,Jay Kroll,Chemistry & Biochemistry
382839,Derek Reamon,Engineering
1272192,Michael Zerella,Philosophy
1391808,Lorecia Roland,Anthropology
1756155,Carol Conzelman,Anthropology
1286134,Stephen Mojzsis,Geology
1131127,William Bowman,Biology
1843560,Rick Han,Computer Science
2352504,Erich Riesen,Philosophy
2446475,Jonathan Belcher,Mathematics
2492614,Brian Talbot,Philosophy
928017,Robert Tubbs,Mathematics
1029370,Nii Armah Sowah,Fine Arts
90860,Harry Hilgers,Engineering
154656,Jeanne Christensen,History
778582,Carmen Grace,Languages
650602,Vijaya Sharma,Economics
721291,Jon Willis,History
2215347,Jerome Fox,Chemical  Biological Engin.
2329747,Karen Auvinen,Sociology
2591628,Raichle Farrelly,Linguistics
339281,Gifford Miller,Geology
1571515,Phoebe Young,History
1927406,Pamela  Stephens ,Geological Sciences
2297876,David Ross Taylor,Journalism
2772001,Riley Bartlett,Writing & Rhetoric
2267554,Lev Szentkirályi,Writing & Rhetoric
2362616,Ellen Do,Computer Science
2536361,Gloria Urrea,Management amp Entrepreneurship
2844508,Thomas Zeiler,Political Science
544212,Nan Goodman,English
1061311,Karen Ramirez,English
1816406,Heidi Souder,Atmospheric & Oceanic Sciences
2092604,Fredy González,History
1116662,Holly Gayley,Religion
618396,Anna MacBriar,English
275160,Bob Ferry,History
219209,Eric Love,History
1679005,Mark Harris,Architecture & Planning
382363,Susan Kent,History
1007334,Jennifer Cookson,English
2148676,Tim Rodgers,Business
2188438,Alison Cool,Anthropology
2261729,Ronald Carter,Psychology  Neuroscience
2298338,John Griffin,Political Science
2362619,Carson Bruns,Mechanical Engineering
2594933,Hope Michelsen,Mechanical Engineering
2602115,Laura Patterson,Sociology
216536,Melinda Picket-May,Engineering
486809,Steven George,Chemistry
518543,Fawzia Ahmad,French & Italian
739191,Shu-Ling Berggreen,Journalism
1029631,Soojae Moon,Economics
1075759,Mitch Begelman,Physics
1079510,Rebecca Flowers,Geology
1348952,Jamie Nagle,Physics
1936782,Rolf Norgaard,Writing  Rhetoric
1975013,Tom Yeh,Computer Science
1222921,Mary Nelson,Mathematics
1615447,Stacy Shriver,Business
1060776,David Barnett,Philosophy
890858,Ellen Aiken,History
1064412,Diane Debella,Writing
2239119,Erin Baxter,Anthropology
2285279,Jeff Brzezinski,Anthropology
2299776,Michael Litos,Physics
2434946,Rebecca Wartell,Religious Studies
633159,Manuel Lladser,Engineering
639944,Jim Brody,Music
971624,Jerry Rudy,Psychology
1170720,John Gibert,Classics
1216581,Suranjan Ganguly,Film
1835050,Harsha Gangadharbatla,Journalism
1932313,Douglas Duncan,Astronomy
2012750,Velda Khoo,Linguistics
449866,Jessica Martin,History
777152,Patrick Brown,Mathematics
1697293,John Stocke,Astronomy
1824288,Michael Willis,Accounting & Business Law
680355,Daniel Jones,Music
