id,name,department
1960413,Zhenzhen Yu,Engineering
2425242,Karin Leiderman,Mathematics
2539459,Eric Toberer,Physics
2692342,Adrianne Kroepsch,Humanities
2706997,Ryan O'Hayre,Engineering
2740183,Nikki Farnsworth,Biology
2747455,Matthew Hastings,Humanities
2754803,Joel Bach,Engineering
2764222,Marcus Florida,Design
2764786,Manika Prasad,Geography
2799819,Ryan Meyer,Design
2896955,Megan Tidd,Design
2973513,Kalen Rasmussen,Biology
3007674,Gabriel  Flechas,Engineering
2105821,Kyle Leach,Physics
3048666,Luke Henke,Computer Science
1646771,E.C. Simmons,Chemistry
1672402,John Scales,Physics
1859123,Jessica Rolston,Liberal Arts
1346646,Robert Dullien,Design
2222657,Jae Erickson,Geology
1937704,Dan Miller,Liberal Arts
2300911,Sarah Ryan,Biology
2317912,Jerome Rifkin,Engineering
2151881,Harrison Fell,Economics  Business
2444098,Caryn Ritosa,Engineering
2509000,Ming Li,Computer Science
2544929,Shannon Hanson,Architecture
2551038,Nick Fisher,Mathematics
2551002,Todd Yoder,Mathematics
3030132,Padmini Nukala,Mathematics
2676850,Stephan Graham,Education
2710537,Dana Evans,Physical Education
2722044,Henrique Delgado,Humanities
2743343,Teresa Perry,Economics
2798413,Armando Ocampo,Computer Science
2832671,Andrew Zerwick,Mathematics
2844656,Shinobu Tirona,Culinary Arts
2882139,Alexander Pak,Chemical Engineering
2926449,Greg Davoll,Computer Science
2934233,Gabriel Walton,Geology
1469434,David Benson,Geology
3044863,Omid Beik,Engineering
3054089,Jeremy Suiter,Economics & Business
3068246,Kevin Cash,Chemical Engineering
3068259,Carolyn Koh,Chemical Engineering
2039281,Edward Balistreri,Economics  Business
2184669,Kelley Tatangelo,Mathematics
565462,Michael Walls,Economics
2580067,Heather Roberts,Physical Education
2805477,Mehmet Belviranli,Computer Science
2023581,Nanette Boyle,Chemical Engineering
2991609,kasra  taghikhani,Engineering
2418828,Michael Yost,Design
2756200,David Micnhimer,Engineering
2769134,Alexander Cieslewitz,Computer Science
3031310,Constance Wise,Humanities
2706996,Geoffrey Brennecka,Engineering
2891435,Meredith Parker,English
2941559,Owen Hawley,Women's Studies
2944751,Eric Mayotte,Physics
2946522,Paul Zink,Economics & Business
3003349,Eric Anderson,Engineering
3008747,Kate Youmans,Design
3068261,Aysu Can,Computer Science
2048530,Sule Celik,Economics
2112579,Tyler Rust,Computer Science
2585650,Max Billington,Engineering
2718818,Dorothy Mann,Computer Science
2754383,Timothy Strathmann,Engineering
2809753,Jamal Rostami,Engineering
2817726,Ankit Gupta,Engineering
2818462,Adarsh Nagarajan,Engineering
2821077,Tolga Can,Biology
2844655,Stepheny Beauchamp,Humanities
2859293,Danny Hammer,Computer Science
2890691,Jessica Smith,Humanities
2923587,Chris Shorey,Biology
3056102,Eric  Roberts,Geology
2441260,Vilem Petr,Engineering
2509288,Ashley Zugschwert,Physical Education
2640063,Anthony Konya,Engineering
2791110,Ramya Kumar,Chemical Engineering
2816190,Matthew Picklo,Mathematics
2891947,Alison Kerr,Sociology
2978570,Renee Faulkner,Chemistry
2995313,Robbie Robertson,Mathematics
3050301,Kimberly VanHoosier-Carey,Humanities
3061824,Denis Aslangil,Engineering
3072779,Micah Corah,Computer Science
2136210,Ross Manley,Economics  Business
2093526,Carrie McClelland,Physics
2438740,Jared Carbone,Economics & Business
2447749,Nathan Rothman,Physical Education
2585502,Tonya Lefton,Humanities
2718695,David Napoli,Mathematics
2741456,Ruichong Ray Zhang,Engineering
2742959,Ethan Perry,Computer Science
2772286,Paul Johnson,Engineering
2800185,Seth Dale,Computer Science
2803811,Eric Dattore,Computer Science
2811626,David Bieber,Engineering
2890692,Kyle Dupper,Humanities
2903730,Elias Euler,Education
2945754,Jefferson Baker,History
3002665,Jack Bringardner,Design
1951950,Hazim Abass,Engineering
2423236,Steve Enders,Geology
2431917,Zhigang Wu,Physics
2458172,Eunhye Kim,Engineering
2482752,Kamel Alboaouh,Engineering
2417271,Diane Keyser,Design
2495220,Nicole Fitzgerald,Engineering
2602951,Thomas Richardson,Engineering
2639870,Gyasi Evans,Education
2642548,Alex Pollock,Computer Science
2706998,Angel Abbud-Madrid,Engineering
2723295,Jordan Cox,Engineering
2739515,Andrew Foley,Physical Education
2786452,Joshua Koubeck,Chemistry
2794982,Ning Wu,Chemical Engineering
2796178,Ketan Arora,Engineering
2814595,Federico Municchi,Engineering
2872301,Aaron Malone,Engineering
2892259,Ramya Kumar,Engineering
2941779,Victoria Messmore,Computer Science
2944750,Eric Mayoette,Physics
2955969,Anuj Chauhan,Engineering
2992379,Qiaohai (Joice)  Hu,Business
2997126,Nate McCabe,Humanities
3003000,Courtney Holles,Humanities
3031069,Georgios Kontoudis,Engineering
3056405,Alison Kerr,Humanities
2065557,Mike Marsh,Physical Education
2093894,Doug Way,Chemical Engineering
2109839,John Ziegler,Engineering
2386517,Michael Kelley,Mathematics
2535969,Shuang Li,Engineering
2547025,Jedidiah McClurg,Computer Science
2683027,Corby Anderson,Engineering
2731474,Theresa Perry,Economics
2739519,Kenneth Osgood,Humanities
2796225,Christopher McGuirk,Chemistry
2806340,Timothy Sorensen,Engineering
2807761,Svitlana Pylypenko,Chemistry
2822565,Joann Hemann,Computer Science
2904374,Rachel Geiger,Engineering
2954506,Abigale Boyd,Chemistry
2965165,Xerxes Steirer,Physics
2997153,Camilla Raymond,Humanities
3043303,Jorge Ramirez Lujan,Engineering
