id,name,department
2096858,Rebecca Covarrubias,Psychology
156391,Carol Gerster,Literature
2236635,Renee Fox,Literature
1150402,Byron Barahona,Spanish
2045021,Sandra Dreisbach,Philosophy
1409167,Ryan Scherbart,Philosophy
1001148,Nicholas Mitchell,Feminist Studies
288890,Kirtana Thangavelu,Fine Arts
635765,Julie Guthman,Community Education
309674,Alexandre Brandwajn,Computer Engineering
355522,Margo Hendricks,Literature
382517,Mongia Radhika,Women's Studies
421105,Greta Hutchison,Languages
430909,Tammi Rossman-Benjamin,Humanities
629674,Daniel Selden,Literature
2218916,Madeline Lane-McKinley,Writing
574127,Tonia Prencipe,Languages
1865404,Gary Patton,Legal Studies
921327,Thomas Wu,Economics
832882,Claudia Chaufan,Sociology
2579170,Daniel Pearce,Writing
129976,Ronald Grieson,Economics
1103487,Jonathan Robinson,Economics
2235806,Bob Majzler,Psychology
2238412,Kevin MacClaren,Writing
155771,Bruce Lyon,Biology
842560,Josh Deutsch,Physics
1114042,Susan Strome,Biology
1843907,Jay Reti,Anthropology
2321986,Andrea Cook,Psychology
2556351,Daniel Fremont,Computer Science
424410,Rapheal Kudela,Ocean Sciences
1287748,Steve McKay,Sociology
1798465,Jennifer Derr,History
187636,Eileen Zurbriggen,Psychology
970030,Nicholas Brummell,Applied Mathematics & Statistics
1419114,Jarmila Pittermann,Biology
2345038,Chen Qian,Computer Engineering
1324993,Boreth LY,Art & Visual Culture
484035,John Sackett,Music
607121,Manuel Ares,Biology
264945,Theo Honnef,Writing
890630,Steven Vogt,Astronomy
380846,K.C. Perry,Fine Arts
358472,Yoshihito Shibata,Physical Ed
1105594,Chris Wilmers,Environmental Studies
1899450,Lisa Schilz,Writing
1707384,Tesla Jeltema,Physics
172322,Karen Ottemann,Biology
350077,Edmund Burke,History
285001,Shelly Errington,Anthropology
1100721,Cassie Ambutter,Political Science
1969667,Grace Delgado,History
2773746,Sheng Jiang,Applied Mathematics & Statistics
1255794,Gregory O'Malley,History
1132540,Gey-Hong Gweon,Physics
627676,Lora Bartlett,Education
1988885,Albert Narath,Art  Visual Culture
484694,Fitnat Yildiz,Biology
1906610,Marilou Sison Mangus,Marine Sciences
2502209,Jason Samaha,Psychology
316726,Melanie Dupuis,Sociology
1987377,Myra Finkelstein,Environmental Science
318186,Russell Flegal,Aquatic Toxicology
328062,Gordon Wells,Education
2380748,Daniel Munoz,Music
213656,James Bierman,Theater
1986891,Todd Thorpe,Writing
488529,Donald Brenneis,Anthropology
2709468,Andrew Angeles,Linguistics
1988302,Kathleen Perry,Art
172326,Martha Zuniga,Biology
373657,Mark Anderson,Anthropology
1110889,Stefano Profumo,Physics
1647814,Carolina Castillo-Trelles,Spanish
126497,Veronica Feliu,Languages
1114843,Chris Hables Gray,Science
2323165,Benjamin Breen,History
2647527,Shiva Abbaszadeh,Electrical Engineering
943969,Emily Brodsky,Earth & Planetary Sciences
1848921,Guriqbal Sahota,Literature
2076732,Longzhi Lin,Mathematics
183366,Kevin Karplus,Engineering
2106349,Martin Devecka,Classics
570571,M. Brown,Political Science
202395,William Nickell,Languages
1524046,Chelsey Juarez,Anthropology
793783,Naoko Yamamoto,Japanese
1781037,Sean Keilen,Literature
1985217,Gary Fisher,Chemistry  Biochemistry
2464355,Brenda Samaniego,Economics
2927160,Suzana Serboi,Mathematics
575882,Michael Hutchison,Economics
81309,Holly Cordova,Education
489207,Raoul Birnbaum,History
2354954,Kylie Kenner,Social Science
1411016,Ryan Montgomery,Astronomy
83706,Gopal Balakrishnan,Political Science
2460011,Yu Chen,Economics
207289,Lawrence Quill,Political Science
162370,Dilip Basu,History
456497,Candace West,Sociology
363391,Catherine Ramirez,American Studies
2404223,Joseph Navarro,Writing
2638973,Hannah Hausman,Psychology
1476379,Natasha V,Writing
340145,Daniel Press,Environmental Science
2251228,Vicky Oelze,Anthropology
2746829,Christopher Garrecht-Williams,Writing
418826,Sue Carter,Physics
428763,Alan Zahler,Biology
1265900,Catherine Jones,History
1989576,Fernando Leiva,Latin American Studies
110726,Huibin Yan,Economics
419807,Tandy Beal,Theater
2173196,Jennifer Betancourt,Bioinformatics  Molecular Bio
2347771,Matt Sparke,Political Science
429649,Ken Kletzer,Economics
895635,Ravi Rajan,Environmental Studies
962067,Andy Moore,Marine Sciences
1252803,Elizabeth Stephens,Art
150003,Paul Rangell,Fine Arts
183039,Larry Andrews,Film
1184226,Stephen Sweat,Writing
2306865,Lazzati Natalia,Economics
43840,Julianne Burton-Carvajal,Literature
498459,Farnaz Fatemi,Writing
408956,Dana Frank,History
2266883,Wes Modes,Art
2186098,Madison Heying,Music
421375,Jeff Arnett,Writing
623193,Abraham Stone,Philosophy
1449625,Dejan Milutinovic,Computer Engineering
212821,Geoffrey Pullum,Languages
1515368,Rachel Bryant-Anderson,Core Curriculum
2326587,Noel Smyth,History
349390,Lisa Rofel,Anthropology
815652,Megan Moodie,Anthropology
2040444,Dongwook Lee,Applied Mathematics  Statistics
2955344,Paul Wintz,Applied Mathematics & Statistics
705987,Bill Dunbar,Computer Engineering
357300,James Zachos,Science
1456323,Jeremy Sanford,Biology
623187,Paul Roth,Philosophy
826789,Susan Schwartz,Earth & Planetary Sciences
414534,Judith Aissen,Languages
430911,Richard Otte,Philosophy
1073316,Matthew Guthaus,Computer Engineering
1136744,Tony Hoffman,Psychology
2463375,A.M. Darke,Art
251590,Jim Whitehead,Computer Science
1987862,Lelys Bravo De Guenni,Applied Mathematics  Statistics
219138,Joel Ferguson,Computer Science
2193968,Michael Arnold,Film  Digital Media
2244323,Carl Lamborg,Ocean Sciences
2801615,Andrew Quinn,Computational Science
156442,Wally Goldfrank,Sociology
831749,Dorian Momsen,Economics
1261052,Patrick McKercher,Writing
2310756,Jeremy Kreher,Biology
633781,Terrie Williams,Biology
878469,Robert Preston Johnson,Physics
997129,Rachel Goodman,Journalism
351409,Herbie Lee,Mathematics
486152,Julie Kimball,Physical Ed
900979,Geoffrey Mason,Mathematics
2346100,Steven Owen,Economics
1920292,Abigail Heald,Humanities
53672,Judith Harris-Frisk,Languages
400820,Slawek Tulaczyk,Earth & Planetary Sciences
1267826,Shelly Grabe,Psychology
1496549,Kathleen Kay,Biology
357340,Suzanne Gorsky,English
350768,Eg Crichton,Fine Arts
956206,Adrian Brasoveanu,Languages
2477837,Jeremy Gauger,Philosophy
131665,Nirvikar Singh,Economics
762591,David Thorn,Core Curriculum
219302,Lori Felton,Psychology
355407,Ken Alley,Fine Arts
405084,Scott Shaffer,Biology
807125,Ken Germann,Economics
1104309,Alexandra Kramer,Anthropology
2456504,Jared Gampel,History of Consciousness
2597592,Kate McQueen,Writing
2777067,Ariel Zucker,Economics
621549,Nathaniel Dominy,Anthropology
870043,Kuntal Das,Economics
1857446,Liza Monroy,Writing
353137,Anna Tsing,Anthropology
569081,Kate Edmunds,Theater
1696969,Renee Cailloux,French
1697457,Kinan Valdez,Theater
1972515,Joseph Klett,Sociology
1261053,Erica Halk,Humanities
921542,Judith White,Economics
903867,Karen Barad,Women's Studies
2213237,Ajit Abraham,English
2914336,Sangwon Hyun,Applied Mathematics & Statistics
1111495,Cecilia Rivas,Latin American Studies
1425236,Grant McGuire,Languages
1598501,Zsuzsanna Abrams,Languages
1222436,Dawson Schultz,Core Curriculum
541531,Gail Hershatter,History
1882102,Hikaru Saijo,Economics
2235479,Marilyn Patton,Core Curriculum
2674348,Jeremy Yamashiro,Psychology
53535,Allison Galloway,Anthropology
215971,Karen Bassi,Humanities
1431917,Alexander Sher,Physics
2541807,Javier Fernandez,Spanish
2323027,Scott Oliver,Chemistry
413717,Heather Bullock,Psychology
1210536,Maria Frangos,Literature
2113508,Jessie Dubreuil,Literature
93361,Robert Levinson,Computer Science
577323,Gabriella Sandoval,Sociology
353267,Lourdes Martinez-Echazabal,Literature
573880,Don Saposnek,Psychology
408953,Mark Cioc,History
358569,Karen Yamashita,Literature
2228745,Alma Heckman,History
2535128,Logan Walker,Film & Digital Media
2078576,Kristian Lopez Vargas,Economics
299477,Jocelyn Hoy,Philosophy
1341667,Shawn Kramer,Biology
1873440,Katie Silva-Chavez,Psychology
2240387,Geoff Childers,Core Curriculum
1268887,Abel Rodriguez,Applied Mathematics & Statistics
2431651,Jordan Ward,Biology
1209640,Rena Cochlin,Physical Education
326055,Herve Lemansec,Languages
406619,L Nygaard,Literature
1541171,S.J. Whittaker,Psychology
2720720,Anjali Arondekar,Feminist Studies
928363,Ryan Oprea,Economics
1123434,Adina Paytan,Earth & Planetary Sciences
1702016,Deborah Gould,Sociology
2020023,Mircea Teodorescu,Computer Engineering
2235567,Ivy Sichel,Linguistics
2766371,Yacoub Moussa,Business
649662,Donald Gusarson,Economics
1787095,Giulia Ruben,Biology
430401,Joshua Aizenman,Economics
2654426,Michael Lindsey,Music
2723909,Long Lu,Applied Mathematics & Statistics
2003548,Galia Stein-Rosen,Languages
2057580,Laurel Peacock,Writing
459969,Robert Klevan,Music
619214,Joel Primack,Physics
758447,Afsaneh Kalantary,Anthropology
1110791,Jean Brodie,Astronomy
464559,Maria Gonzalez- Pagani,Languages
2493257,Lindsey Kuper,Computer Science
2831356,Angela Birts,Core Curriculum
958961,Regina Langhout,Psychology
1903260,Melanie Springer,Political Science
1371295,YI Zhang,Information Systems
403089,Doug Lin,Astronomy
2414357,Nina Bhatti,Computer Science
2240444,David Lee,Information Systems
2341852,Alonso Villacorta,Economics
2602723,Bettina Osborne,Writing
2844430,Vaggos Chatziafratis,Computer Science
1743623,Michael Stone,Chemistry
1969473,Sarah Michals,Writing
1110701,Jennifer Poole,Economics
1878961,Nathan Whitehead,Computer Science
1544048,Krikor Andonian,Biology
1664899,David Shaw,Education
1895931,Amy Furniss,Physics
1696526,Margaretha Haughwout,Digital Media Production
1001793,Jeffery Crowson,Psychology
399606,. McKercher,English
821372,Erika Zavaleta,Environmental Studies
961833,Robin Somers,Writing
2100447,Lee Armstrong,Theater
2846734,Ioannis Demertzis,Computational Science
1018245,Mahlon Chute,Architecture
2386961,Tad Leckman,Computational Media
2571713,Daryl Jones,Film amp Digital Media
2874413,Jelliffe Jackson,Mathematics
1543316,Juliana Leslie,Writing
1262349,Samit Dasgupta,Mathematics
2465289,Penny Carroll,Biology
816089,David Helmbold,Computer Science
2228553,Zac Zimmer,Literature
2305294,Francois Monard,Mathematics
2466061,Courtney Bonam,Psychology
2577434,Derrick Jones,Sociology
2604900,Maria Bullen,Economics
921808,Matthew O'Hara,History
2605954,Andrew Kobin,Mathematics
2102420,Ray Daniels,Writing
2114975,Derek Murray,Art History
1055257,Bin Chen,Biology
2227737,Maria Astua,Languages
402625,John Schaar,Political Science
755516,Diane Gifford-Gonzales,Anthropology
847604,J.P. Metcalf,Philosophy
1586954,Manel Camps,Biology
2246026,Patricia Pinho,Latin American Studies
960068,Hinrich Boeger,Biology
1237400,Mayanthi Fernando,Anthropology
1245585,Hamid Sadjadpour,Electrical Engineering
2342007,Muriam Davis,History
515771,Mark Traugott,Sociology
358058,William Atwood,Physics
2911667,Michael Oye,computer science and electrical engineering
1902793,Maziar Toosarvandani,Linguistics
497161,Courtney Blackburn,Physical Ed
834684,Paul Koch,Earth & Planetary Sciences
2588547,Naor Movshovitz,Computational Science
2243210,Conner Bassett,Literature
2610733,Austin Chen,Electrical Engineering
484688,Nina Treadwell,Music
1303045,Kristen Brandt,Theater
1403885,Miriam Greenberg,Sociology
2057438,Stephanie Lain,Spanish
64636,Phil McCalman,Economics
2350268,Nicole Feldl,Earth amp Planetary Sciences
2356773,Stella Villegas Amtmann,Biology
400823,Don Croll,Biology
302851,Judith Frisk,Languages
913794,Brandin Baron,Theater
691015,Daniel Costa,Biology
924376,Jie Qing,Mathematics
2413761,Faisal Nawab,Computer Science
374774,Mike Rotkin,Community Education
2406562,Giulia Gurun,Biology
1881428,Elaine Sullivan,History
217675,Dan Linger,Anthropology
